epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,142.198,0.69694,10.8157,0.4826,0.42657,1.24996,0.99587,1,0.995,0.86839,0,0,0,0,0.59523,10.3487,0.47432,0.38133,1.27987,0.0009506,0.0009506,0.0009506
55,144.672,0.67188,10.7374,0.4868,0.42213,1.24366,0.99699,1,0.995,0.86188,0,0,0,0,0.61393,10.4452,0.44574,0.34737,1.28705,0.0009308,0.0009308,0.0009308
56,147.168,0.64251,10.65,0.48413,0.39663,1.22265,0.99691,1,0.995,0.86115,0,0,0,0,0.5795,9.61152,0.42961,0.33719,1.27849,0.000911,0.000911,0.000911
57,149.648,0.69639,10.8572,0.49559,0.39731,1.24262,0.99665,1,0.995,0.85539,0,0,0,0,0.6356,9.6923,0.45844,0.36077,1.34125,0.0008912,0.0008912,0.0008912
58,152.131,0.66429,10.6687,0.48755,0.41535,1.21593,0.99647,1,0.995,0.8538,0,0,0,0,0.60848,9.70711,0.54835,0.37497,1.33266,0.0008714,0.0008714,0.0008714
59,154.607,0.65898,10.6846,0.49202,0.41679,1.22928,0.99658,1,0.995,0.83666,0,0,0,0,0.64122,10.1865,0.66529,0.34547,1.38188,0.0008516,0.0008516,0.0008516
60,157.114,0.69047,10.6519,0.50056,0.42028,1.26144,0.99693,1,0.995,0.86697,0,0,0,0,0.60656,9.93402,0.49482,0.34808,1.36391,0.0008318,0.0008318,0.0008318
61,159.598,0.63764,10.5336,0.49618,0.39303,1.21479,0.99666,1,0.995,0.87499,0,0,0,0,0.58276,9.86095,0.45206,0.34219,1.29485,0.000812,0.000812,0.000812
62,162.121,0.64072,10.4518,0.49207,0.39039,1.19819,0.99687,1,0.995,0.87002,0,0,0,0,0.60904,9.94917,0.4368,0.32159,1.37617,0.0007922,0.0007922,0.0007922
63,164.6,0.69806,10.5142,0.48463,0.42628,1.26089,0.99679,1,0.995,0.87059,0,0,0,0,0.61755,9.88464,0.43632,0.34816,1.37998,0.0007724,0.0007724,0.0007724
64,167.1,0.65009,10.6246,0.47874,0.40609,1.2293,0.99684,1,0.995,0.87318,0,0,0,0,0.59417,10.0377,0.44152,0.33135,1.28913,0.0007526,0.0007526,0.0007526
65,169.583,0.64017,10.6463,0.4797,0.37635,1.20743,0.99689,1,0.995,0.87446,0,0,0,0,0.55488,9.88845,0.44551,0.32297,1.27276,0.0007328,0.0007328,0.0007328
66,172.083,0.61087,10.448,0.47906,0.36067,1.1993,0.9969,1,0.995,0.87925,0,0,0,0,0.55898,10.0299,0.44303,0.31533,1.25952,0.000713,0.000713,0.000713
67,174.584,0.62231,10.6088,0.48402,0.36807,1.2061,0.99698,1,0.995,0.89435,0,0,0,0,0.5284,9.9058,0.45249,0.29765,1.22752,0.0006932,0.0006932,0.0006932
68,177.092,0.60299,10.3883,0.48367,0.37269,1.18104,0.99608,1,0.995,0.90217,0,0,0,0,0.50617,9.83667,0.46043,0.29071,1.21935,0.0006734,0.0006734,0.0006734
69,179.601,0.60988,10.5363,0.49095,0.35876,1.18192,0.9963,1,0.995,0.87177,0,0,0,0,0.49922,9.81434,0.43069,0.2995,1.20889,0.0006536,0.0006536,0.0006536
70,182.09,0.57567,10.5525,0.49535,0.35405,1.18691,0.99608,1,0.995,0.86647,0,0,0,0,0.55533,9.59996,0.44751,0.35837,1.28462,0.0006338,0.0006338,0.0006338
71,184.561,0.59455,10.5261,0.47602,0.37101,1.16322,0.99677,1,0.995,0.88386,0,0,0,0,0.51451,9.8051,0.46279,0.35097,1.22415,0.000614,0.000614,0.000614
72,187.041,0.6184,10.4865,0.48131,0.36566,1.20991,0.99698,1,0.995,0.88368,0,0,0,0,0.52292,9.62844,0.45973,0.31879,1.19258,0.0005942,0.0005942,0.0005942
73,189.507,0.6095,10.6251,0.48937,0.36313,1.18194,0.99693,1,0.995,0.88102,0,0,0,0,0.53764,9.62421,0.47111,0.31787,1.21793,0.0005744,0.0005744,0.0005744
74,191.999,0.59869,10.5769,0.47889,0.36589,1.20861,0.99701,1,0.995,0.89256,0,0,0,0,0.50806,9.64822,0.44615,0.32341,1.18122,0.0005546,0.0005546,0.0005546
75,194.474,0.58187,10.4998,0.48461,0.35711,1.16449,0.99608,1,0.995,0.90494,0,0,0,0,0.4712,9.69844,0.44272,0.30318,1.1406,0.0005348,0.0005348,0.0005348
76,196.984,0.59483,10.4041,0.47954,0.34967,1.16684,0.99685,1,0.995,0.91649,0,0,0,0,0.45893,9.55436,0.47411,0.30512,1.11574,0.000515,0.000515,0.000515
77,199.476,0.58023,10.2905,0.47682,0.34098,1.15153,0.99678,1,0.995,0.89407,0,0,0,0,0.49025,9.59019,0.47163,0.29312,1.15207,0.0004952,0.0004952,0.0004952
78,201.963,0.6124,10.6145,0.47566,0.37525,1.22914,0.99679,1,0.995,0.90209,0,0,0,0,0.45702,9.59056,0.4972,0.30003,1.10756,0.0004754,0.0004754,0.0004754
79,204.433,0.52018,10.2984,0.48784,0.33301,1.1352,0.99689,1,0.995,0.92005,0,0,0,0,0.45304,9.72949,0.50944,0.32641,1.09159,0.0004556,0.0004556,0.0004556
80,206.966,0.52593,10.1284,0.47722,0.33326,1.13411,0.99695,1,0.995,0.89748,0,0,0,0,0.48922,9.80695,0.44945,0.30923,1.13534,0.0004358,0.0004358,0.0004358
81,209.428,0.56403,10.2699,0.48752,0.33893,1.15354,0.99699,1,0.995,0.88176,0,0,0,0,0.52806,9.4782,0.46671,0.30351,1.20685,0.000416,0.000416,0.000416
82,211.917,0.57596,10.3934,0.45905,0.36174,1.1673,0.99707,1,0.995,0.89408,0,0,0,0,0.47796,9.81204,0.48456,0.28396,1.18255,0.0003962,0.0003962,0.0003962
83,214.379,0.51596,10.3432,0.45382,0.32891,1.12026,0.99684,1,0.995,0.91539,0,0,0,0,0.4719,9.57207,0.45838,0.27732,1.17872,0.0003764,0.0003764,0.0003764
84,216.867,0.52782,10.4114,0.47227,0.33721,1.12214,0.99685,1,0.995,0.90191,0,0,0,0,0.48141,9.53689,0.45906,0.29613,1.16737,0.0003566,0.0003566,0.0003566
85,219.35,0.56391,10.2908,0.47336,0.33467,1.17585,0.9968,1,0.995,0.90676,0,0,0,0,0.48926,9.45868,0.46097,0.30248,1.16913,0.0003368,0.0003368,0.0003368
86,221.844,0.55483,10.1279,0.46576,0.32466,1.15653,0.99708,1,0.995,0.91546,0,0,0,0,0.45481,9.45946,0.4365,0.28649,1.13674,0.000317,0.000317,0.000317
87,224.312,0.53205,10.1999,0.45984,0.32902,1.13001,0.99721,1,0.995,0.91313,0,0,0,0,0.46377,9.68634,0.42857,0.27535,1.14306,0.0002972,0.0002972,0.0002972
88,226.811,0.5459,10.3022,0.4671,0.33128,1.15912,0.99729,1,0.995,0.89719,0,0,0,0,0.48273,9.3952,0.42616,0.26538,1.19867,0.0002774,0.0002774,0.0002774
89,229.281,0.51295,10.0781,0.46394,0.32563,1.12599,0.99722,1,0.995,0.89854,0,0,0,0,0.48999,9.30818,0.4337,0.27117,1.22143,0.0002576,0.0002576,0.0002576
90,231.776,0.53335,10.1268,0.4591,0.33078,1.14257,0.99716,1,0.995,0.90513,0,0,0,0,0.48345,9.35497,0.44785,0.26179,1.20224,0.0002378,0.0002378,0.0002378
91,236.317,0.38373,9.5937,0.49266,0.33502,1.09076,0.99716,1,0.995,0.90083,0,0,0,0,0.48127,9.55305,0.45669,0.25721,1.17852,0.000218,0.000218,0.000218
92,238.842,0.36264,9.51473,0.48881,0.28246,1.06013,0.9972,1,0.995,0.90544,0,0,0,0,0.49342,9.31112,0.42601,0.26061,1.18454,0.0001982,0.0001982,0.0001982
93,241.299,0.35551,9.39539,0.4718,0.26928,1.05279,0.99707,1,0.995,0.89757,0,0,0,0,0.4966,9.28454,0.42247,0.26901,1.18534,0.0001784,0.0001784,0.0001784
94,243.773,0.36606,9.45032,0.4649,0.26183,1.04067,0.99709,1,0.995,0.89601,0,0,0,0,0.49205,9.22299,0.40792,0.29358,1.19163,0.0001586,0.0001586,0.0001586
95,246.235,0.33586,9.44325,0.45716,0.26074,1.02004,0.99706,1,0.995,0.89494,0,0,0,0,0.48027,9.25215,0.40958,0.30606,1.18007,0.0001388,0.0001388,0.0001388
96,248.723,0.3407,9.3457,0.45486,0.24629,1.02281,0.9972,1,0.995,0.91713,0,0,0,0,0.47729,9.33458,0.41068,0.27383,1.18382,0.000119,0.000119,0.000119
97,251.19,0.36944,9.34447,0.44718,0.25327,1.06978,0.99719,1,0.995,0.91018,0,0,0,0,0.48105,9.20742,0.40875,0.28119,1.19502,9.92e-05,9.92e-05,9.92e-05
98,253.658,0.33664,9.22587,0.45049,0.25108,1.04102,0.99708,1,0.995,0.9194,0,0,0,0,0.47873,9.11866,0.41129,0.27653,1.19976,7.94e-05,7.94e-05,7.94e-05
99,256.146,0.32589,9.28346,0.45064,0.23409,1.0133,0.9971,1,0.995,0.92429,0,0,0,0,0.47197,9.13145,0.41224,0.27992,1.19117,5.96e-05,5.96e-05,5.96e-05
100,258.666,0.3593,9.31077,0.45981,0.24836,1.07607,0.99713,1,0.995,0.91822,0,0,0,0,0.46886,9.17696,0.41108,0.27988,1.18013,3.98e-05,3.98e-05,3.98e-05
