epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,194.04,0.4981,9.79865,0.37844,0.31187,1.05903,0.99719,1,0.995,0.88596,0,0,0,0,0.46217,9.18817,0.3532,0.24313,1.12658,0.0005744,0.0005744,0.0005744
74,196.627,0.48738,9.81275,0.38068,0.31975,1.07632,0.99729,1,0.995,0.88227,0,0,0,0,0.51226,9.26964,0.35846,0.26178,1.15994,0.0005546,0.0005546,0.0005546
75,199.184,0.50707,9.74897,0.37096,0.33009,1.07433,0.99723,1,0.995,0.88443,0,0,0,0,0.53332,8.92316,0.36026,0.27345,1.16628,0.0005348,0.0005348,0.0005348
76,201.759,0.49504,9.67306,0.36879,0.31031,1.09375,0.99732,1,0.995,0.86737,0,0,0,0,0.55129,8.95233,0.37449,0.27559,1.17392,0.000515,0.000515,0.000515
77,204.322,0.50651,9.80624,0.38013,0.31399,1.066,0.9972,1,0.995,0.88488,0,0,0,0,0.52831,9.48297,0.37877,0.26437,1.15787,0.0004952,0.0004952,0.0004952
78,206.901,0.4953,9.70679,0.38064,0.32563,1.0749,0.98803,1,0.995,0.89356,0,0,0,0,0.48386,9.17126,0.36534,0.55783,1.13551,0.0004754,0.0004754,0.0004754
79,209.45,0.47556,9.6911,0.37296,0.30015,1.05517,0.98572,1,0.995,0.89513,0,0,0,0,0.46375,9.07814,0.35841,0.65978,1.12618,0.0004556,0.0004556,0.0004556
80,212.046,0.50257,9.6654,0.37008,0.32283,1.07559,0.99244,1,0.995,0.88404,0,0,0,0,0.48221,9.02877,0.36878,0.30368,1.14592,0.0004358,0.0004358,0.0004358
81,214.614,0.47704,9.67734,0.37797,0.29868,1.05744,0.99672,1,0.995,0.88968,0,0,0,0,0.49705,8.83797,0.38409,0.26394,1.17899,0.000416,0.000416,0.000416
82,217.204,0.50891,9.72076,0.3663,0.32355,1.07425,0.99713,1,0.995,0.88372,0,0,0,0,0.49873,8.89519,0.38679,0.26201,1.16205,0.0003962,0.0003962,0.0003962
