epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,147.074,0.52378,10.1259,0.36589,0.38031,1.10994,0.98449,1,0.995,0.83244,0,0,0,0,0.62493,8.85937,0.36248,0.34622,1.27138,0.000911,0.000911,0.000911
57,149.604,0.5556,10.1214,0.35882,0.38675,1.09837,0.97787,1,0.995,0.86276,0,0,0,0,0.58963,9.56172,0.33941,0.37095,1.24402,0.0008912,0.0008912,0.0008912
58,152.132,0.5401,10.1696,0.35072,0.38373,1.08631,0.98847,1,0.995,0.83743,0,0,0,0,0.57726,8.95127,0.36496,0.42939,1.22101,0.0008714,0.0008714,0.0008714
59,154.653,0.50852,10.0592,0.34944,0.36723,1.073,0.99265,1,0.995,0.87816,0,0,0,0,0.54966,9.51273,0.3616,0.36623,1.19035,0.0008516,0.0008516,0.0008516
60,157.193,0.5524,10.0191,0.34899,0.36712,1.11302,0.99705,1,0.995,0.86961,0,0,0,0,0.55156,8.89921,0.34108,0.3488,1.16121,0.0008318,0.0008318,0.0008318
61,159.731,0.49405,10.0157,0.35301,0.35005,1.07292,0.9967,1,0.995,0.88269,0,0,0,0,0.52481,9.21826,0.36033,0.31959,1.15644,0.000812,0.000812,0.000812
62,162.259,0.5256,9.8148,0.35596,0.36539,1.08987,0.99383,1,0.995,0.8921,0,0,0,0,0.52132,8.82639,0.3727,0.35592,1.19525,0.0007922,0.0007922,0.0007922
63,164.813,0.50431,9.80111,0.35611,0.34266,1.06495,0.99534,1,0.995,0.89125,0,0,0,0,0.49569,8.80559,0.37244,0.33641,1.17839,0.0007724,0.0007724,0.0007724
64,167.335,0.54802,9.89438,0.35528,0.37338,1.10587,0.99718,1,0.995,0.88515,0,0,0,0,0.48659,8.88043,0.33649,0.29287,1.15239,0.0007526,0.0007526,0.0007526
65,169.857,0.49747,9.92215,0.33749,0.34762,1.07373,0.99727,1,0.995,0.89265,0,0,0,0,0.49669,9.02921,0.32911,0.28629,1.14649,0.0007328,0.0007328,0.0007328
66,172.423,0.51371,9.89509,0.34399,0.36311,1.07679,0.99674,1,0.995,0.88477,0,0,0,0,0.52685,9.06098,0.35997,0.30356,1.17156,0.000713,0.000713,0.000713
67,174.937,0.50148,9.95274,0.34397,0.36188,1.0818,0.99724,1,0.995,0.86885,0,0,0,0,0.57393,8.94709,0.34987,0.31983,1.24395,0.0006932,0.0006932,0.0006932
68,177.457,0.51212,9.5315,0.34627,0.35296,1.08588,0.9969,1,0.995,0.88117,0,0,0,0,0.54191,8.9725,0.33659,0.31493,1.21423,0.0006734,0.0006734,0.0006734
69,179.984,0.49118,9.7665,0.34509,0.34953,1.05721,0.99716,1,0.995,0.87705,0,0,0,0,0.50144,8.94391,0.33404,0.32077,1.15713,0.0006536,0.0006536,0.0006536
70,182.516,0.51365,9.73891,0.34575,0.36304,1.09013,0.99724,1,0.995,0.87765,0,0,0,0,0.51119,8.9588,0.32472,0.28382,1.16399,0.0006338,0.0006338,0.0006338
71,185.044,0.47884,9.77892,0.34583,0.33413,1.06353,0.99717,1,0.995,0.87632,0,0,0,0,0.50994,8.88646,0.32264,0.26894,1.17524,0.000614,0.000614,0.000614
72,187.579,0.48401,9.7693,0.3452,0.3335,1.05751,0.99699,1,0.995,0.88439,0,0,0,0,0.51611,9.04919,0.33722,0.27699,1.17382,0.0005942,0.0005942,0.0005942
73,190.104,0.46691,9.82439,0.34084,0.31396,1.03673,0.99706,1,0.995,0.87936,0,0,0,0,0.49402,9.0715,0.33353,0.27483,1.14106,0.0005744,0.0005744,0.0005744
74,192.644,0.45768,9.74979,0.34672,0.33397,1.06638,0.99702,1,0.995,0.88833,0,0,0,0,0.49707,9.0839,0.33944,0.27193,1.15985,0.0005546,0.0005546,0.0005546
75,195.17,0.46451,9.83999,0.33909,0.32926,1.04971,0.99717,1,0.995,0.88897,0,0,0,0,0.4985,8.74869,0.35692,0.26278,1.17513,0.0005348,0.0005348,0.0005348
76,197.706,0.46909,9.66533,0.33109,0.3138,1.07528,0.99722,1,0.995,0.91718,0,0,0,0,0.48548,8.69647,0.36166,0.27361,1.15803,0.000515,0.000515,0.000515
77,200.264,0.45809,9.68623,0.34164,0.31492,1.03893,0.99729,1,0.995,0.89913,0,0,0,0,0.47663,8.70817,0.35087,0.26783,1.14273,0.0004952,0.0004952,0.0004952
78,202.797,0.46116,9.75571,0.34308,0.33463,1.05641,0.99727,1,0.995,0.90502,0,0,0,0,0.47469,8.79195,0.38185,0.26639,1.13495,0.0004754,0.0004754,0.0004754
79,205.319,0.46707,9.75584,0.33597,0.32726,1.0417,0.97204,1,0.995,0.89824,0,0,0,0,0.4746,8.71245,0.37553,0.53928,1.13586,0.0004556,0.0004556,0.0004556
80,207.859,0.47209,9.70023,0.33215,0.32558,1.04974,0.96082,1,0.995,0.90116,0,0,0,0,0.4653,8.92064,0.33972,0.58028,1.13747,0.0004358,0.0004358,0.0004358
81,210.383,0.46002,9.77828,0.34165,0.31004,1.04211,0.99381,1,0.995,0.91544,0,0,0,0,0.45669,8.73354,0.35968,0.29056,1.13584,0.000416,0.000416,0.000416
82,212.907,0.4872,9.68018,0.33318,0.34801,1.04747,0.99753,1,0.995,0.91737,0,0,0,0,0.43336,8.7889,0.35308,0.24216,1.10757,0.0003962,0.0003962,0.0003962
83,215.456,0.43154,9.43079,0.34234,0.30202,1.02107,0.99455,1,0.995,0.92294,0,0,0,0,0.44403,8.64222,0.3536,0.26918,1.12038,0.0003764,0.0003764,0.0003764
84,218.022,0.44617,9.51875,0.33858,0.31477,1.02352,0.99543,1,0.995,0.91012,0,0,0,0,0.4578,8.70056,0.34364,0.29324,1.13183,0.0003566,0.0003566,0.0003566
85,220.538,0.43528,9.56737,0.32856,0.29911,1.03686,1,0.98934,0.995,0.90251,0,0,0,0,0.46821,8.73934,0.34914,0.28578,1.12981,0.0003368,0.0003368,0.0003368
86,223.07,0.4278,9.56037,0.34666,0.30605,1.04646,0.96776,1,0.995,0.90768,0,0,0,0,0.47232,8.62692,0.35185,0.29453,1.12227,0.000317,0.000317,0.000317
87,225.585,0.44891,9.37879,0.32491,0.31399,1.04155,0.96262,1,0.995,0.90009,0,0,0,0,0.47413,8.60241,0.35017,0.29612,1.12169,0.0002972,0.0002972,0.0002972
88,228.117,0.4356,9.5182,0.33516,0.31898,1.03984,0.99557,1,0.995,0.90167,0,0,0,0,0.46473,8.61622,0.33801,0.27328,1.11721,0.0002774,0.0002774,0.0002774
