epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,408.952,0.46456,9.56197,0.3223,0.30753,0.97261,0.99809,1,0.995,0.95776,0.76299,0.76316,0.72925,0.27022,0.32837,6.48615,0.25069,0.22173,0.88919,0.0002972,0.0002972,0.0002972
88,413.595,0.44499,9.39204,0.31443,0.29527,0.97311,0.99837,1,0.995,0.94545,0.76305,0.76316,0.72353,0.2614,0.30898,6.55019,0.25441,0.20045,0.89337,0.0002774,0.0002774,0.0002774
89,418.215,0.46183,9.79571,0.31801,0.29728,0.98399,0.9985,1,0.995,0.95365,0.76288,0.76316,0.73298,0.27753,0.31847,6.54979,0.25686,0.19566,0.88992,0.0002576,0.0002576,0.0002576
90,422.836,0.4776,9.30112,0.3126,0.30437,0.98613,0.99851,1,0.995,0.95358,0.81545,0.81579,0.79083,0.27974,0.31216,6.47352,0.25284,0.19792,0.8918,0.0002378,0.0002378,0.0002378
91,429.66,0.30956,6.40689,0.26656,0.23002,0.88283,0.99847,1,0.995,0.94666,0.7891,0.78947,0.74057,0.24661,0.34164,6.60319,0.24639,0.20406,0.89452,0.000218,0.000218,0.000218
92,434.399,0.30305,6.12957,0.25759,0.21636,0.87199,0.99848,1,0.995,0.95286,0.84083,0.84211,0.79615,0.2643,0.30591,6.42644,0.23256,0.19226,0.888,0.0001982,0.0001982,0.0001982
93,439.021,0.30067,6.19479,0.2452,0.21866,0.87115,0.99848,1,0.995,0.96243,0.81455,0.81579,0.76996,0.28783,0.29364,6.31503,0.22169,0.19788,0.88441,0.0001784,0.0001784,0.0001784
94,443.64,0.28781,5.91505,0.23109,0.2081,0.85621,0.99849,1,0.995,0.95944,0.81456,0.81579,0.76591,0.28294,0.31311,6.25671,0.21153,0.19499,0.88346,0.0001586,0.0001586,0.0001586
95,448.257,0.30247,6.07604,0.23188,0.21395,0.87531,0.99793,1,0.995,0.96482,0.84036,0.84211,0.80115,0.27865,0.30769,6.27612,0.20297,0.19936,0.88492,0.0001388,0.0001388,0.0001388
96,452.894,0.28825,6.02474,0.22266,0.20427,0.85833,0.99807,1,0.995,0.96089,0.81418,0.81579,0.77677,0.29069,0.29141,6.23639,0.1996,0.19583,0.88249,0.000119,0.000119,0.000119
97,457.574,0.27619,5.83874,0.22494,0.20242,0.86629,0.9978,1,0.995,0.96483,0.84025,0.84211,0.80428,0.28894,0.29202,6.14045,0.19676,0.18675,0.88292,9.92e-05,9.92e-05,9.92e-05
98,462.233,0.27969,5.92958,0.21494,0.20378,0.86546,0.99803,1,0.995,0.96646,0.81418,0.81579,0.77087,0.2933,0.28262,6.09152,0.19526,0.18233,0.88073,7.94e-05,7.94e-05,7.94e-05
99,466.867,0.27122,5.73099,0.21308,0.1975,0.85914,0.99799,1,0.995,0.96886,0.84041,0.84211,0.79714,0.30369,0.28102,6.05531,0.19401,0.18515,0.8792,5.96e-05,5.96e-05,5.96e-05
100,471.499,0.27178,5.7332,0.21119,0.19377,0.84939,0.99796,1,0.995,0.96917,0.84039,0.84211,0.79705,0.30078,0.28057,6.01802,0.19239,0.18089,0.88014,3.98e-05,3.98e-05,3.98e-05
