epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,277.179,0.45223,5.25366,0.31158,0.28738,0.97397,0.99853,1,0.995,0.9515,0.79325,0.73684,0.64244,0.13744,0.37218,3.95907,0.23577,0.2274,0.90755,0.0008912,0.0008912,0.0008912
58,281.886,0.48041,5.45052,0.30552,0.29513,0.99149,0.99847,1,0.995,0.94832,0.78093,0.71053,0.62937,0.20574,0.34071,3.69988,0.23877,0.20457,0.90122,0.0008714,0.0008714,0.0008714
59,286.616,0.49797,5.48147,0.30399,0.30537,0.99892,0.99844,1,0.995,0.94073,0.72956,0.71053,0.63454,0.20978,0.3297,3.65514,0.23809,0.20515,0.9096,0.0008516,0.0008516,0.0008516
60,291.318,0.50439,5.58227,0.29979,0.30998,0.99721,0.99831,1,0.995,0.92699,0.76876,0.73684,0.70515,0.22644,0.37786,3.6994,0.23502,0.22483,0.92198,0.0008318,0.0008318,0.0008318
61,295.996,0.49132,5.32866,0.2968,0.30313,0.99479,0.99827,1,0.995,0.94296,0.73434,0.68421,0.59761,0.18351,0.32097,3.70173,0.23928,0.22036,0.89158,0.000812,0.000812,0.000812
62,300.674,0.48209,5.4777,0.30668,0.29923,0.98658,0.99824,1,0.995,0.93388,0.80899,0.76316,0.69889,0.22372,0.37525,3.67201,0.23928,0.2258,0.91328,0.0007922,0.0007922,0.0007922
63,305.414,0.50076,5.31676,0.29543,0.30156,1.00673,0.99836,1,0.995,0.9275,0.80366,0.76316,0.69473,0.19748,0.35238,3.65251,0.23843,0.21286,0.90645,0.0007724,0.0007724,0.0007724
64,310.1,0.4829,5.27699,0.29382,0.29423,1.00409,0.99851,1,0.995,0.9441,0.76258,0.76316,0.67833,0.22029,0.35633,3.64787,0.23613,0.21444,0.90041,0.0007526,0.0007526,0.0007526
65,314.825,0.46585,5.26708,0.29657,0.28909,0.97707,0.99819,1,0.995,0.95117,0.71421,0.68421,0.58453,0.17667,0.31824,3.72146,0.23181,0.19882,0.89812,0.0007328,0.0007328,0.0007328
66,319.524,0.46703,5.31503,0.29058,0.29217,0.9776,0.99805,1,0.995,0.94935,0.79199,0.78947,0.71874,0.24228,0.34545,3.58937,0.22866,0.20642,0.89337,0.000713,0.000713,0.000713
67,324.239,0.48585,5.31424,0.29194,0.29984,1.00161,0.97739,1,0.995,0.94306,0.79762,0.76316,0.70766,0.23982,0.30962,3.55636,0.23489,0.20628,0.8886,0.0006932,0.0006932,0.0006932
