epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,232.09,0.5663,20.3683,0.48522,0.35138,1.15512,0.9933,1,0.995,0.88101,0,0,0,0,0.5118,19.1639,0.50148,0.3029,1.24344,0.0002378,0.0002378,0.0002378
91,236.477,0.4239,19.2322,0.53099,0.34785,1.13371,0.99415,1,0.995,0.89338,0,0,0,0,0.49968,19.2265,0.49761,0.28719,1.2255,0.000218,0.000218,0.000218
92,239.065,0.40463,19.0937,0.52796,0.29729,1.11069,0.99593,1,0.995,0.87301,0,0,0,0,0.51952,19.3525,0.47996,0.28388,1.22643,0.0001982,0.0001982,0.0001982
93,241.531,0.40158,19.1654,0.50835,0.27862,1.11526,0.99706,1,0.995,0.84901,0,0,0,0,0.57969,19.4803,0.46943,0.29082,1.28253,0.0001784,0.0001784,0.0001784
94,244.004,0.41513,19.1686,0.50536,0.27531,1.0925,0.99545,1,0.995,0.84484,0,0,0,0,0.53353,19.0562,0.44666,0.30847,1.24088,0.0001586,0.0001586,0.0001586
95,246.461,0.38014,19.0259,0.4892,0.26424,1.06206,0.9959,1,0.995,0.84528,0,0,0,0,0.53161,19.0675,0.43963,0.31007,1.23015,0.0001388,0.0001388,0.0001388
96,248.938,0.37092,18.9785,0.48313,0.26106,1.06161,0.96558,1,0.995,0.86499,0,0,0,0,0.5116,19.3053,0.4379,0.316,1.20256,0.000119,0.000119,0.000119
97,251.407,0.4026,19.0277,0.4785,0.27092,1.11217,0.99686,1,0.995,0.87051,0,0,0,0,0.50473,19.0701,0.4297,0.30609,1.20961,9.92e-05,9.92e-05,9.92e-05
98,253.887,0.35621,18.865,0.48022,0.25942,1.05939,0.99696,1,0.995,0.88709,0,0,0,0,0.50386,18.9441,0.4208,0.30286,1.22631,7.94e-05,7.94e-05,7.94e-05
99,256.366,0.37024,18.9721,0.47374,0.2507,1.08184,0.99698,1,0.995,0.88583,0,0,0,0,0.50685,18.9613,0.41769,0.30461,1.2286,5.96e-05,5.96e-05,5.96e-05
100,258.85,0.392,18.8954,0.47668,0.27359,1.12707,0.99704,1,0.995,0.88536,0,0,0,0,0.50578,18.9992,0.41668,0.29067,1.22834,3.98e-05,3.98e-05,3.98e-05
