epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,719.702,0.76067,8.90167,0.27086,0.40512,1.18052,0.99569,1,0.995,0.83652,0.61566,0.51724,0.42229,0.08949,0.65343,6.68974,0.25618,0.32741,1.14386,0.0008516,0.0008516,0.0008516
60,732.254,0.76228,9.04451,0.27369,0.40292,1.1791,0.99527,1,0.995,0.83467,0.63213,0.51293,0.42851,0.10331,0.64236,6.70775,0.24729,0.31589,1.1413,0.0008318,0.0008318,0.0008318
61,744.015,0.73618,8.67844,0.27019,0.39933,1.16127,0.99939,1,0.995,0.83269,0.69679,0.52155,0.48562,0.12804,0.68153,6.62474,0.24987,0.3281,1.15776,0.000812,0.000812,0.000812
62,756.525,0.74915,8.71193,0.27137,0.39908,1.16657,0.99088,1,0.99483,0.83133,0.64526,0.50862,0.42752,0.09818,0.65877,6.75168,0.26016,0.33619,1.15008,0.0007922,0.0007922,0.0007922
63,769.533,0.74878,8.7327,0.26337,0.40635,1.16874,0.99404,1,0.99431,0.83707,0.67863,0.5431,0.51018,0.12979,0.64372,6.57105,0.24553,0.33092,1.13604,0.0007724,0.0007724,0.0007724
64,782.127,0.74455,8.835,0.27061,0.40359,1.16785,0.99534,1,0.99496,0.84648,0.62127,0.52586,0.42906,0.10372,0.62185,6.54287,0.24952,0.32822,1.11796,0.0007526,0.0007526,0.0007526
65,795.06,0.74445,8.71283,0.27035,0.40234,1.16866,0.99531,1,0.995,0.84206,0.68316,0.54741,0.49826,0.12422,0.64633,6.56819,0.25083,0.32642,1.12826,0.0007328,0.0007328,0.0007328
66,807.155,0.73506,8.76262,0.26888,0.39712,1.16635,0.99877,1,0.995,0.83456,0.65838,0.51503,0.4467,0.09875,0.6535,6.66613,0.24858,0.33418,1.15085,0.000713,0.000713,0.000713
67,819.404,0.72719,8.67135,0.26616,0.39274,1.16532,0.9952,1,0.99487,0.83766,0.68082,0.52155,0.48161,0.12668,0.65472,6.61702,0.24657,0.31603,1.14822,0.0006932,0.0006932,0.0006932
68,832.394,0.73886,8.63621,0.26526,0.39557,1.15497,0.99502,1,0.99474,0.83937,0.64814,0.53879,0.45866,0.11392,0.63172,6.55067,0.24513,0.31717,1.1193,0.0006734,0.0006734,0.0006734
69,846.58,0.72987,8.61362,0.26744,0.39039,1.14936,0.99966,1,0.995,0.84203,0.65769,0.53879,0.4913,0.11776,0.63719,6.55676,0.24473,0.31904,1.1424,0.0006536,0.0006536,0.0006536
70,861.405,0.71992,8.61262,0.26521,0.38332,1.15183,0.99962,1,0.995,0.83318,0.66578,0.52155,0.48142,0.12567,0.66265,6.58623,0.24235,0.31755,1.1407,0.0006338,0.0006338,0.0006338
71,873.951,0.72022,8.59342,0.2636,0.39039,1.1536,0.9994,1,0.995,0.83424,0.68533,0.53448,0.49079,0.12572,0.66507,6.459,0.2483,0.31714,1.15196,0.000614,0.000614,0.000614
72,886.485,0.72459,8.69265,0.25779,0.38888,1.15124,0.99973,1,0.995,0.84869,0.69831,0.53879,0.51949,0.12469,0.62494,6.49566,0.24377,0.3017,1.12401,0.0005942,0.0005942,0.0005942
73,898.394,0.7153,8.55261,0.26335,0.37953,1.15094,0.99956,1,0.995,0.84458,0.71859,0.56466,0.53754,0.13266,0.63729,6.44313,0.24244,0.32053,1.14255,0.0005744,0.0005744,0.0005744
74,911.615,0.70551,8.46288,0.26172,0.37908,1.13836,0.99907,1,0.995,0.85927,0.64141,0.5431,0.47514,0.12003,0.60026,6.47326,0.24601,0.30265,1.11203,0.0005546,0.0005546,0.0005546
75,924.11,0.69884,8.45497,0.26735,0.37671,1.13523,1,0.99978,0.995,0.84992,0.68846,0.55172,0.52104,0.12756,0.59558,6.50912,0.24731,0.2989,1.11223,0.0005348,0.0005348,0.0005348
76,935.909,0.70319,8.41157,0.26127,0.37941,1.13888,0.99915,1,0.995,0.85102,0.66476,0.55172,0.50902,0.12686,0.60868,6.47358,0.24688,0.3037,1.11693,0.000515,0.000515,0.000515
77,948.518,0.69504,8.42444,0.2619,0.37872,1.13965,0.99966,1,0.995,0.8552,0.70298,0.53879,0.50613,0.13377,0.60762,6.40039,0.23701,0.28944,1.11759,0.0004952,0.0004952,0.0004952
78,961.82,0.68614,8.54862,0.26064,0.36949,1.12954,0.9997,1,0.995,0.85307,0.74553,0.5431,0.5202,0.14029,0.59975,6.48674,0.24337,0.30168,1.12001,0.0004754,0.0004754,0.0004754
79,974.073,0.69152,8.4297,0.26102,0.37645,1.12733,0.99964,1,0.995,0.85491,0.71215,0.56897,0.53846,0.13367,0.59537,6.37066,0.23999,0.29148,1.11676,0.0004556,0.0004556,0.0004556
80,986.703,0.67609,8.35382,0.261,0.36037,1.12071,0.99958,1,0.995,0.85378,0.656,0.5431,0.47637,0.11608,0.60905,6.35864,0.23528,0.29769,1.11491,0.0004358,0.0004358,0.0004358
81,999.01,0.68093,8.27443,0.25961,0.36876,1.13556,1,0.9987,0.995,0.85337,0.72876,0.56897,0.54444,0.13665,0.61159,6.33113,0.2409,0.30233,1.12016,0.000416,0.000416,0.000416
82,1011.77,0.66796,8.19263,0.26124,0.35309,1.11036,0.99969,1,0.995,0.84926,0.68284,0.54741,0.51022,0.12367,0.61068,6.34749,0.23743,0.29512,1.1208,0.0003962,0.0003962,0.0003962
83,1024.36,0.67304,8.29275,0.25842,0.36178,1.11677,1,0.99938,0.995,0.86022,0.67698,0.56897,0.52063,0.13374,0.58158,6.31851,0.24083,0.29389,1.09373,0.0003764,0.0003764,0.0003764
84,1036.41,0.66571,8.31912,0.26065,0.35998,1.11693,0.99885,1,0.995,0.85229,0.67817,0.55406,0.50611,0.13326,0.59425,6.35143,0.24534,0.29855,1.10193,0.0003566,0.0003566,0.0003566
85,1049.88,0.66387,8.20726,0.25965,0.35843,1.11751,0.99959,1,0.995,0.84554,0.6803,0.56897,0.52922,0.13689,0.60517,6.3175,0.24252,0.30318,1.1112,0.0003368,0.0003368,0.0003368
86,1062.2,0.66753,8.21688,0.25636,0.36319,1.12944,0.99958,1,0.995,0.8489,0.66608,0.57328,0.49733,0.12149,0.59566,6.31629,0.24515,0.28999,1.10935,0.000317,0.000317,0.000317
87,1075.23,0.66716,8.17124,0.25629,0.36044,1.11367,0.9955,1,0.995,0.86367,0.68609,0.58409,0.53643,0.13482,0.57835,6.28732,0.23873,0.29422,1.0915,0.0002972,0.0002972,0.0002972
88,1087.77,0.65992,8.14518,0.25627,0.35501,1.11123,0.99559,1,0.995,0.85643,0.65838,0.57319,0.5035,0.11941,0.59031,6.31143,0.23808,0.28733,1.09686,0.0002774,0.0002774,0.0002774
89,1100.75,0.65356,8.19278,0.26114,0.35339,1.11068,1,0.99958,0.995,0.86159,0.6878,0.58621,0.54659,0.1349,0.5793,6.27562,0.23687,0.2859,1.09347,0.0002576,0.0002576,0.0002576
90,1112.8,0.6405,8.05156,0.26175,0.34197,1.1034,0.99874,1,0.995,0.8553,0.6529,0.56897,0.51059,0.13249,0.57624,6.32263,0.2337,0.28262,1.09048,0.0002378,0.0002378,0.0002378
91,1127.62,0.56135,6.31982,0.25661,0.29825,1.09379,0.9953,1,0.995,0.86107,0.67855,0.5819,0.53287,0.1362,0.58761,6.29588,0.21928,0.2842,1.10042,0.000218,0.000218,0.000218
92,1140.48,0.5328,6.26578,0.24192,0.281,1.06745,0.99563,1,0.995,0.85055,0.68429,0.57328,0.51678,0.14105,0.59253,6.23437,0.2104,0.28729,1.09992,0.0001982,0.0001982,0.0001982
93,1153.3,0.53256,6.20992,0.23558,0.27497,1.05847,0.99898,1,0.995,0.85904,0.70678,0.60776,0.56878,0.14865,0.57232,6.20538,0.2042,0.28129,1.08601,0.0001784,0.0001784,0.0001784
94,1165.35,0.5126,6.20212,0.23508,0.26895,1.04855,0.99768,1,0.995,0.86046,0.70635,0.59052,0.55391,0.15409,0.5836,6.18874,0.20194,0.27817,1.08353,0.0001586,0.0001586,0.0001586
95,1177.66,0.50603,6.15799,0.23667,0.26318,1.05379,0.99957,1,0.995,0.86202,0.71057,0.59914,0.57698,0.16044,0.5803,6.15287,0.1991,0.28242,1.09234,0.0001388,0.0001388,0.0001388
96,1189.9,0.50788,6.13136,0.22964,0.26222,1.03264,0.99563,1,0.995,0.85952,0.7012,0.59052,0.55624,0.15073,0.57388,6.15676,0.19965,0.27606,1.08232,0.000119,0.000119,0.000119
97,1201.79,0.50007,6.14131,0.2324,0.2593,1.04383,0.99553,1,0.995,0.86217,0.7272,0.60776,0.57589,0.15918,0.56176,6.12954,0.19647,0.27754,1.07916,9.92e-05,9.92e-05,9.92e-05
98,1214.1,0.49136,6.08343,0.22853,0.25751,1.03937,1,0.99937,0.995,0.8659,0.71615,0.59914,0.5682,0.16088,0.55826,6.11827,0.19723,0.27033,1.07763,7.94e-05,7.94e-05,7.94e-05
99,1226.14,0.48461,6.06095,0.22634,0.25215,1.03158,0.99898,1,0.995,0.86467,0.7209,0.60345,0.57524,0.16065,0.5568,6.11311,0.19753,0.27037,1.07244,5.96e-05,5.96e-05,5.96e-05
100,1239.46,0.48633,6.03834,0.22841,0.24935,1.02488,0.99559,1,0.995,0.8684,0.73061,0.61207,0.58737,0.16428,0.54868,6.10561,0.19691,0.27133,1.07039,3.98e-05,3.98e-05,3.98e-05
