epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,526.122,0.66916,11.0985,0.25874,0.38025,1.06051,0.99571,1,0.995,0.87547,0.9106,0.79518,0.77069,0.22184,0.545,8.57739,0.23377,0.32698,1.00394,0.0009506,0.0009506,0.0009506
55,535.75,0.67747,10.9945,0.26335,0.39113,1.06305,0.99877,1,0.995,0.87638,0.92273,0.80723,0.77488,0.22606,0.5409,8.37009,0.2321,0.31569,1.0111,0.0009308,0.0009308,0.0009308
56,545.346,0.698,10.8607,0.26178,0.39509,1.07222,0.99908,1,0.995,0.87302,0.8868,0.78313,0.75575,0.23433,0.57737,8.34826,0.25405,0.32098,1.03745,0.000911,0.000911,0.000911
57,554.948,0.69347,10.9686,0.25834,0.39351,1.07602,0.99865,1,0.995,0.86565,0.83626,0.73844,0.68062,0.20245,0.56797,8.56328,0.24256,0.33194,1.03231,0.0008912,0.0008912,0.0008912
58,564.588,0.66847,10.7001,0.2664,0.38877,1.06382,0.9991,1,0.995,0.84654,0.88016,0.77108,0.74735,0.22569,0.58532,8.38969,0.246,0.3253,1.02888,0.0008714,0.0008714,0.0008714
59,574.247,0.66379,10.6589,0.25957,0.38981,1.06452,0.99892,1,0.995,0.87104,0.88444,0.78313,0.75124,0.23666,0.56425,8.32414,0.25671,0.33067,1.02785,0.0008516,0.0008516,0.0008516
60,583.846,0.68184,11.0679,0.25127,0.39342,1.06783,0.99827,1,0.995,0.88682,0.86645,0.77108,0.74238,0.23469,0.52478,8.30218,0.25005,0.32206,1.0048,0.0008318,0.0008318,0.0008318
61,593.479,0.65128,10.6282,0.25484,0.37538,1.0477,0.99913,1,0.995,0.86885,0.92943,0.80723,0.78436,0.23136,0.55181,8.45762,0.23916,0.33107,1.01634,0.000812,0.000812,0.000812
62,603.053,0.70238,10.7132,0.24914,0.39462,1.09378,0.99889,1,0.995,0.87316,0.91546,0.78279,0.77244,0.24959,0.54848,8.16089,0.23836,0.33921,1.02125,0.0007922,0.0007922,0.0007922
63,612.686,0.68432,10.4307,0.25568,0.38271,1.07068,0.99906,1,0.995,0.88487,0.90593,0.79518,0.76454,0.2367,0.53301,8.23937,0.25101,0.31946,1.00231,0.0007724,0.0007724,0.0007724
64,622.296,0.6832,10.799,0.25678,0.39106,1.08086,0.9991,1,0.995,0.87632,0.88493,0.78313,0.74781,0.21947,0.54246,8.38535,0.255,0.33595,1.00977,0.0007526,0.0007526,0.0007526
65,632.067,0.67562,10.7692,0.25491,0.38425,1.05561,0.99816,1,0.995,0.88295,0.88464,0.78313,0.76241,0.2374,0.5222,8.15413,0.24596,0.3239,1.00078,0.0007328,0.0007328,0.0007328
66,641.646,0.64158,10.4399,0.24919,0.36907,1.05078,0.99852,1,0.995,0.89005,0.8989,0.79518,0.76385,0.26206,0.51587,8.10086,0.24837,0.32156,0.99555,0.000713,0.000713,0.000713
67,651.299,0.65294,10.4121,0.25907,0.37109,1.06081,0.99879,1,0.995,0.88145,0.90997,0.80723,0.79078,0.26073,0.51748,8.10596,0.24795,0.32208,0.99397,0.0006932,0.0006932,0.0006932
68,660.872,0.60801,10.2237,0.25062,0.35514,1.03347,0.99906,1,0.995,0.88709,0.8977,0.79518,0.77956,0.24337,0.52046,8.25365,0.25552,0.32154,0.99585,0.0006734,0.0006734,0.0006734
69,670.505,0.6461,10.5698,0.25012,0.37202,1.04841,0.99903,1,0.995,0.89161,0.92822,0.80723,0.80254,0.26392,0.52272,8.02326,0.24137,0.31723,0.99971,0.0006536,0.0006536,0.0006536
70,680.104,0.6509,10.8412,0.24865,0.38039,1.0598,0.99851,1,0.995,0.88364,0.91324,0.80723,0.78934,0.25132,0.52228,8.08457,0.24204,0.31973,0.9905,0.0006338,0.0006338,0.0006338
71,689.711,0.64266,10.4202,0.23928,0.36524,1.0485,0.9986,1,0.995,0.90175,0.91671,0.80723,0.78708,0.25209,0.4916,8.015,0.23535,0.29565,0.97739,0.000614,0.000614,0.000614
72,699.318,0.60076,10.279,0.2438,0.35647,1.03894,0.99883,1,0.995,0.89406,0.89921,0.79518,0.77026,0.24538,0.49365,8.03488,0.2388,0.29411,0.97902,0.0005942,0.0005942,0.0005942
73,708.943,0.61613,10.4147,0.24613,0.36042,1.03487,0.99914,1,0.995,0.89223,0.9306,0.81928,0.79837,0.26112,0.51069,8.08451,0.24417,0.29686,0.9944,0.0005744,0.0005744,0.0005744
74,718.554,0.61547,10.2743,0.24204,0.3551,1.03586,0.99918,1,0.995,0.88717,0.91331,0.80723,0.777,0.23918,0.52383,8.20678,0.23661,0.30391,0.99774,0.0005546,0.0005546,0.0005546
75,728.175,0.6177,10.3796,0.24658,0.35758,1.03826,0.99902,1,0.995,0.89498,0.90103,0.79518,0.7623,0.25986,0.51923,7.95653,0.23745,0.31211,1.00005,0.0005348,0.0005348,0.0005348
76,737.778,0.60712,10.3634,0.24966,0.3506,1.03838,0.99911,1,0.995,0.89324,0.91458,0.80723,0.78768,0.2453,0.50802,8.05456,0.24427,0.28237,0.98193,0.000515,0.000515,0.000515
77,747.395,0.61971,10.2006,0.24822,0.34985,1.03841,0.99911,1,0.995,0.89371,0.8941,0.79518,0.76583,0.24162,0.51795,8.099,0.2346,0.30352,0.9865,0.0004952,0.0004952,0.0004952
