epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,480.268,0.87543,45.6931,0.29818,0.52062,1.19957,0.99606,1,0.995,0.82181,0.89873,0.79518,0.7691,0.22872,0.73212,34.728,0.26499,0.39484,1.19308,0.00101,0.00101,0.00101
52,489.659,0.86594,45.4709,0.30175,0.50549,1.18958,0.99895,1,0.995,0.82245,0.91925,0.79518,0.77689,0.23073,0.7022,34.6697,0.27389,0.40882,1.15889,0.0009902,0.0009902,0.0009902
53,499.06,0.84421,44.6318,0.30164,0.48954,1.16611,0.99815,1,0.995,0.81501,0.90989,0.78313,0.75229,0.21448,0.72428,35.1781,0.25971,0.401,1.19475,0.0009704,0.0009704,0.0009704
54,508.904,0.84749,44.8148,0.29676,0.4955,1.16533,0.98779,1,0.995,0.81776,0.82005,0.71377,0.64614,0.17389,0.73593,36.7317,0.25673,0.4179,1.18268,0.0009506,0.0009506,0.0009506
55,518.748,0.8651,44.4868,0.30037,0.50025,1.17616,0.99771,1,0.995,0.78241,0.90495,0.77108,0.75176,0.18402,0.74655,35.8232,0.25767,0.40494,1.20528,0.0009308,0.0009308,0.0009308
56,528.103,0.88283,44.3885,0.29839,0.49958,1.17745,0.99929,1,0.995,0.81082,0.92624,0.80723,0.76295,0.24112,0.7382,34.6827,0.26179,0.40658,1.17385,0.000911,0.000911,0.000911
57,537.446,0.86486,45.1238,0.29613,0.51259,1.1795,0.98136,1,0.99393,0.81624,0.88366,0.75904,0.7208,0.19658,0.73819,35.9547,0.26054,0.39969,1.17023,0.0008912,0.0008912,0.0008912
58,546.824,0.83259,43.921,0.30659,0.48822,1.1606,0.99886,1,0.995,0.81255,0.95066,0.83133,0.81378,0.25598,0.7393,34.19,0.26507,0.41204,1.17185,0.0008714,0.0008714,0.0008714
59,556.193,0.86061,43.7278,0.29922,0.50322,1.18017,0.99884,1,0.995,0.82426,0.94016,0.81928,0.79835,0.24377,0.71279,34.0089,0.26641,0.38464,1.16824,0.0008516,0.0008516,0.0008516
60,565.858,0.86862,45.5194,0.29022,0.5034,1.17852,0.99856,1,0.995,0.80689,0.93277,0.81928,0.79629,0.2202,0.71606,34.7412,0.26965,0.40567,1.17008,0.0008318,0.0008318,0.0008318
61,575.214,0.84521,43.4732,0.29223,0.48925,1.15779,0.99849,1,0.995,0.81978,0.93148,0.83133,0.80208,0.25322,0.70457,34.0586,0.25845,0.38772,1.16969,0.000812,0.000812,0.000812
62,584.609,0.86768,44.4111,0.29016,0.50961,1.1931,0.99876,1,0.995,0.82527,0.84516,0.83133,0.81207,0.26403,0.69304,34.1621,0.266,0.39361,1.1587,0.0007922,0.0007922,0.0007922
63,593.988,0.84998,42.3707,0.29516,0.48977,1.16751,0.99894,1,0.995,0.82192,0.81329,0.80723,0.73968,0.21793,0.70137,34.7116,0.2647,0.39551,1.14617,0.0007724,0.0007724,0.0007724
